a-load	14298.566654484288
a-run	3638.7771379998953
b-load	14262.303732872757
b-run	3470.0702966840704
c-load	14347.712802406742
c-run	3606.7775678633234
d-load	14295.81530035365
d-run	3559.2419811167974
f-load	14289.445872436401
f-run	2849.1798066090714
