2,6,0.000001
3,42,0.000005
4,33,0.000009
5,14,0.000010
6,8,0.000011
8,1,0.000011
28,1,0.000011
29,1,0.000011
30,2,0.000011
31,5,0.000012
32,3,0.000012
33,2,0.000012
34,1,0.000013
35,1,0.000013
36,2,0.000013
37,2,0.000013
38,1,0.000013
39,2,0.000013
41,3,0.000014
43,2,0.000014
46,2,0.000014
47,1,0.000014
48,2,0.000014
51,1,0.000015
65,26,0.000017
66,1047,0.000127
67,5740,0.000732
68,13041,0.002105
69,19596,0.004167
70,23844,0.006678
71,26784,0.009497
72,29846,0.012639
73,32310,0.016040
74,34365,0.019658
75,35779,0.023424
76,37562,0.027379
77,40471,0.031639
78,45079,0.036385
79,47544,0.041390
80,48396,0.046484
81,47667,0.051502
82,46355,0.056382
83,45430,0.061164
84,43688,0.065764
85,42361,0.070223
86,39633,0.074395
87,37305,0.078322
88,34569,0.081961
89,32278,0.085359
90,29876,0.088504
91,27728,0.091423
92,24979,0.094053
93,22843,0.096458
94,20478,0.098613
95,18774,0.100590
96,17059,0.102386
97,15283,0.103994
98,13698,0.105436
99,12618,0.106765
100,11385,0.107963
101,10425,0.109061
102,9398,0.110050
103,8465,0.110941
104,7741,0.111756
105,7269,0.112521
106,6623,0.113218
107,6013,0.113851
108,5649,0.114446
109,5222,0.114996
110,5041,0.115526
111,4695,0.116021
112,4477,0.116492
113,4264,0.116941
114,3938,0.117355
115,3844,0.117760
116,3770,0.118157
117,3532,0.118529
118,3587,0.118906
119,3373,0.119261
120,3227,0.119601
121,3114,0.119929
122,2997,0.120245
123,3119,0.120573
124,2878,0.120876
125,2807,0.121171
126,2790,0.121465
127,2609,0.121740
128,2535,0.122007
129,2448,0.122264
130,2296,0.122506
131,2258,0.122744
132,2180,0.122973
133,2076,0.123192
134,1939,0.123396
135,1902,0.123596
136,1798,0.123785
137,1664,0.123960
138,1656,0.124135
139,1532,0.124296
140,1492,0.124453
141,1382,0.124599
142,1321,0.124738
143,1215,0.124866
144,1165,0.124988
145,1128,0.125107
146,1144,0.125227
147,1311,0.125365
148,1665,0.125541
149,2276,0.125780
150,3563,0.126155
151,5053,0.126687
152,7535,0.127481
153,10461,0.128582
154,14525,0.130111
155,18998,0.132111
156,24477,0.134687
157,30557,0.137904
158,37716,0.141875
159,45971,0.146714
160,54522,0.152454
161,63435,0.159131
162,73097,0.166826
163,84286,0.175699
164,94356,0.185632
165,106238,0.196816
166,115946,0.209022
167,126986,0.222390
168,137633,0.236878
169,148049,0.252464
170,157057,0.268997
171,165301,0.286399
172,173064,0.304617
173,179346,0.323497
174,184811,0.342952
175,187728,0.362715
176,190950,0.382816
177,192888,0.403122
178,194497,0.423596
179,193729,0.443990
180,192221,0.464226
181,188450,0.484064
182,185313,0.503572
183,182106,0.522743
184,177066,0.541382
185,172165,0.559506
186,165572,0.576936
187,160033,0.593783
188,153455,0.609937
189,147449,0.625460
190,141375,0.640342
191,134102,0.654459
192,128192,0.667954
193,122498,0.680850
194,116472,0.693111
195,110893,0.704785
196,104985,0.715836
197,99909,0.726354
198,95044,0.736359
199,89973,0.745831
200,86284,0.754914
201,82533,0.763602
202,78011,0.771815
203,74667,0.779675
204,70893,0.787138
205,68136,0.794311
206,65799,0.801237
207,62657,0.807833
208,59958,0.814145
209,58137,0.820265
210,56240,0.826186
211,53788,0.831848
212,51973,0.837319
213,50192,0.842603
214,48566,0.847716
215,46834,0.852646
216,45357,0.857421
217,43286,0.861977
218,42479,0.866449
219,40892,0.870754
220,39790,0.874943
221,38616,0.879008
222,37194,0.882923
223,35950,0.886708
224,34937,0.890386
225,33614,0.893924
226,32183,0.897312
227,31453,0.900623
228,30319,0.903815
229,29243,0.906893
230,27893,0.909830
231,27186,0.912691
232,26158,0.915445
233,24743,0.918050
234,24162,0.920593
235,23045,0.923019
236,22033,0.925339
237,21434,0.927595
238,20458,0.929749
239,19707,0.931823
240,18553,0.933776
241,17945,0.935666
242,17242,0.937481
243,16508,0.939218
244,15930,0.940895
245,15085,0.942483
246,14673,0.944028
247,13922,0.945494
248,13508,0.946916
249,12827,0.948266
250,12198,0.949550
251,11588,0.950770
252,11151,0.951944
253,11009,0.953103
254,10438,0.954202
255,9990,0.955253
256,9593,0.956263
257,9112,0.957222
258,8658,0.958134
259,8576,0.959037
260,8290,0.959909
261,7970,0.960748
262,7548,0.961543
263,7279,0.962309
264,7098,0.963056
265,6688,0.963760
266,6631,0.964458
267,6291,0.965121
268,6041,0.965757
269,5887,0.966376
270,5577,0.966963
271,5479,0.967540
272,5350,0.968103
273,5013,0.968631
274,4902,0.969147
275,4752,0.969647
276,4557,0.970127
277,4463,0.970597
278,4278,0.971047
279,4064,0.971475
280,3992,0.971895
281,3883,0.972304
282,3639,0.972687
283,3579,0.973064
284,3443,0.973426
285,3340,0.973778
286,3233,0.974118
287,3170,0.974452
288,3066,0.974775
289,2873,0.975077
290,2873,0.975380
291,2676,0.975661
292,2615,0.975937
293,2571,0.976207
294,2388,0.976459
295,2432,0.976715
296,2344,0.976962
297,2327,0.977207
298,2284,0.977447
299,2145,0.977673
300,2088,0.977893
301,1975,0.978100
302,1951,0.978306
303,1929,0.978509
304,1838,0.978702
305,1855,0.978898
306,1863,0.979094
307,1766,0.979280
308,1679,0.979456
309,1660,0.979631
310,1616,0.979801
311,1565,0.979966
312,1503,0.980124
313,1510,0.980283
314,1495,0.980441
315,1424,0.980591
316,1422,0.980740
317,1391,0.980887
318,1329,0.981027
319,1320,0.981166
320,1305,0.981303
321,1279,0.981438
322,1333,0.981578
323,1217,0.981706
324,1258,0.981838
325,1208,0.981966
326,1206,0.982093
327,1130,0.982212
328,1152,0.982333
329,1097,0.982448
330,1160,0.982570
331,1051,0.982681
332,1055,0.982792
333,1027,0.982900
334,1063,0.983012
335,1045,0.983122
336,1032,0.983231
337,1035,0.983340
338,969,0.983442
339,1023,0.983549
340,1010,0.983656
341,1026,0.983764
342,957,0.983864
343,966,0.983966
344,1005,0.984072
345,912,0.984168
346,906,0.984263
347,921,0.984360
348,916,0.984457
349,922,0.984554
350,914,0.984650
351,872,0.984742
352,908,0.984837
353,864,0.984928
354,849,0.985018
355,829,0.985105
356,816,0.985191
357,867,0.985282
358,858,0.985372
359,791,0.985456
360,827,0.985543
361,851,0.985632
362,812,0.985718
363,825,0.985805
364,894,0.985899
365,814,0.985985
366,828,0.986072
367,807,0.986157
368,777,0.986238
369,798,0.986322
370,800,0.986407
371,852,0.986496
372,840,0.986585
373,804,0.986669
374,763,0.986750
375,813,0.986835
376,756,0.986915
