0,3185933,0.335343
96,46675,0.340256
192,31031,0.343522
288,23262,0.345970
384,39754,0.350155
432,39590,0.354322
480,22322,0.356671
528,22304,0.359019
576,22318,0.361368
624,22407,0.363727
672,22490,0.366094
720,22219,0.368433
768,22277,0.370777
816,22538,0.373150
864,23013,0.375572
912,25113,0.378215
960,29503,0.381321
1008,40806,0.385616
1056,62051,0.392147
1104,101150,0.402794
1152,163937,0.420050
1200,250591,0.446426
1248,360844,0.484408
1296,478007,0.534721
1344,584076,0.596200
1392,657127,0.665367
1440,677245,0.736652
1488,643844,0.804421
1536,560940,0.863464
1584,450274,0.910859
1632,330486,0.945645
1680,223945,0.969217
1728,138632,0.983809
1776,78812,0.992104
1824,41221,0.996443
1872,19863,0.998534
1920,8484,0.999427
1968,3502,0.999795
2016,1353,0.999938
2064,438,0.999984
2112,115,0.999996
2160,27,0.999999
2208,8,1.000000
2256,2,1.000000
