0,289394,0.430711
96,2154,0.433917
192,2101,0.437044
288,2019,0.440049
384,7505,0.451219
432,17467,0.477215
480,17520,0.503291
528,17673,0.529594
576,17327,0.555382
624,17526,0.581466
672,17722,0.607842
720,17514,0.633909
768,17355,0.659739
816,17206,0.685347
864,17545,0.711459
912,17540,0.737564
960,17276,0.763277
1008,17492,0.789310
1056,17237,0.814964
1104,16899,0.840116
1152,16520,0.864703
1200,16259,0.888901
1248,15147,0.911445
1296,13782,0.931957
1344,11938,0.949724
1392,9847,0.964380
1440,7860,0.976078
1488,5846,0.984779
1536,4120,0.990911
1584,2677,0.994895
1632,1675,0.997388
1680,940,0.998787
1728,418,0.999409
1776,222,0.999740
1824,121,0.999920
1872,39,0.999978
1920,10,0.999993
1968,3,0.999997
2016,2,1.000000
